                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                0.23328,                0.22242,                0.89112,                0.95836,                0.96295,                 0.9842,                0.85707,                0.28134,                0.63542,                0.62081,             0.00039088,             0.00039088,             0.00039088
                    151,                0.24182,                 0.2351,                 0.9093,                0.95457,                0.96824,                0.98758,                0.83545,                0.29768,                0.60308,                0.63645,             0.00038835,             0.00038835,             0.00038835
                    152,                 0.2265,                0.21771,                0.89796,                0.92473,                 0.9806,                 0.9884,                0.84875,                0.28732,                 0.5694,                 0.6336,             0.00038581,             0.00038581,             0.00038581
                    153,                0.23775,                0.22583,                0.90378,                 0.9356,                0.95079,                0.96246,                0.82496,                0.26449,                0.57992,                0.60946,             0.00038327,             0.00038327,             0.00038327
                    154,                0.23848,                 0.2276,                0.90312,                0.93398,                0.93623,                 0.9656,                0.83477,                0.26501,                0.53336,                0.60735,             0.00038073,             0.00038073,             0.00038073
                    155,                 0.2364,                0.23082,                0.89706,                0.97311,                0.97629,                0.99061,                0.83633,                0.26002,                0.51546,                0.59857,             0.00037819,             0.00037819,             0.00037819
                    156,                0.22819,                0.21906,                0.89739,                 0.9697,                 0.9569,                0.98899,                0.83294,                0.27403,                 0.5496,                0.61692,             0.00037566,             0.00037566,             0.00037566
                    157,                0.23216,                 0.2334,                0.89924,                0.96484,                0.96267,                0.98352,                0.84465,                0.29874,                0.55244,                0.63337,             0.00037312,             0.00037312,             0.00037312
                    158,                0.22504,                0.21198,                0.89352,                0.95744,                0.96539,                0.98361,                0.83555,                0.28772,                0.58037,                0.62296,             0.00037058,             0.00037058,             0.00037058
                    159,                0.23995,                0.23232,                0.90089,                0.96273,                0.96937,                0.98703,                0.84973,                0.25513,                0.54647,                0.59322,             0.00036804,             0.00036804,             0.00036804
                    160,                0.22324,                0.21654,                0.89498,                0.95088,                0.95976,                0.98753,                0.84815,                0.25509,                0.53027,                0.59605,             0.00036551,             0.00036551,             0.00036551
                    161,                0.23769,                 0.2288,                0.90127,                0.93357,                0.95622,                0.97434,                0.85348,                0.25403,                0.60427,                0.58962,             0.00036297,             0.00036297,             0.00036297
                    162,                0.24333,                0.22827,                0.91614,                0.93722,                0.95362,                0.98974,                 0.8603,                0.27022,                 0.5403,                0.59786,             0.00036043,             0.00036043,             0.00036043
                    163,                0.21763,                0.21426,                0.89299,                0.97256,                0.96539,                0.98725,                0.85923,                0.28486,                0.51924,                0.62236,             0.00035789,             0.00035789,             0.00035789
                    164,                0.22323,                0.21896,                0.89645,                0.95907,                0.97384,                0.98711,                0.85012,                0.27905,                0.51197,                0.61177,             0.00035535,             0.00035535,             0.00035535
                    165,                0.22832,                0.22366,                0.90818,                 0.9814,                0.96632,                0.98399,                 0.8537,                0.27362,                0.49841,                0.62263,             0.00035282,             0.00035282,             0.00035282
                    166,                 0.2142,                0.22167,                0.89535,                0.96367,                0.96979,                0.98786,                0.84679,                0.26721,                0.51828,                0.61448,             0.00035028,             0.00035028,             0.00035028
                    167,                0.23011,                0.22554,                0.90541,                0.93397,                0.97291,                0.98488,                 0.8572,                0.26704,                0.56918,                0.60403,             0.00034774,             0.00034774,             0.00034774
                    168,                0.22735,                0.21336,                0.89779,                0.91405,                0.62678,                0.65977,                0.54928,                0.27924,                0.62032,                0.61045,              0.0003452,              0.0003452,              0.0003452
                    169,                0.21187,                0.20045,                0.88852,                0.92362,                0.97651,                0.97613,                0.84389,                0.26793,                 0.5627,                0.60974,             0.00034267,             0.00034267,             0.00034267
                    170,                0.21725,                0.20841,                0.89312,                0.96397,                0.96547,                0.98605,                0.86857,                0.29847,                0.53983,                0.63642,             0.00034013,             0.00034013,             0.00034013
                    171,                0.22867,                0.21286,                0.90274,                0.97488,                 0.9629,                0.98367,                0.88398,                0.28062,                 0.5503,                0.62675,             0.00033759,             0.00033759,             0.00033759
                    172,                0.20967,                 0.2045,                0.90182,                0.95555,                0.97146,                0.98376,                0.87128,                0.27138,                0.56239,                0.61158,             0.00033505,             0.00033505,             0.00033505
                    173,                0.21874,                 0.2136,                 0.8921,                0.94796,                0.95462,                0.98095,                0.84519,                0.25373,                0.62432,                0.59307,             0.00033252,             0.00033252,             0.00033252
                    174,                0.23158,                0.21722,                0.90028,                0.94944,                0.97029,                0.98385,                0.85808,                0.26655,                0.51543,                0.60194,             0.00032998,             0.00032998,             0.00032998
                    175,                0.22645,                0.21907,                0.90155,                0.95613,                0.98186,                 0.9834,                0.87265,                0.23461,                0.48529,                0.58089,             0.00032744,             0.00032744,             0.00032744
                    176,                0.21512,                0.20816,                0.88982,                0.94556,                0.98326,                0.98779,                 0.8403,                0.25828,                 0.5278,                 0.5948,              0.0003249,              0.0003249,              0.0003249
                    177,                 0.2243,                0.21603,                0.90153,                0.94464,                0.97948,                0.98868,                0.87352,                 0.2619,                 0.5297,                0.59473,             0.00032236,             0.00032236,             0.00032236
                    178,                0.20833,                0.20052,                0.89365,                0.96907,                0.97794,                  0.988,                0.87053,                0.25978,                0.51439,                0.59486,             0.00031983,             0.00031983,             0.00031983
                    179,                0.20348,                0.19963,                0.89437,                0.95424,                0.97478,                0.98773,                 0.8703,                0.26393,                0.51984,                0.60076,             0.00031729,             0.00031729,             0.00031729
                    180,                0.21064,                0.20956,                0.88821,                0.96464,                0.97478,                 0.9873,                0.86939,                0.24753,                 0.4955,                0.58986,             0.00031475,             0.00031475,             0.00031475
                    181,                0.21439,                 0.2067,                0.89604,                0.96019,                0.97653,                0.98761,                0.87275,                0.23386,                0.49715,                0.58716,             0.00031221,             0.00031221,             0.00031221
                    182,                0.20523,                0.19768,                0.89187,                0.95996,                0.97791,                0.98674,                0.86974,                0.23257,                0.49135,                0.58511,             0.00030968,             0.00030968,             0.00030968
                    183,                0.20321,                0.19532,                0.88777,                0.96679,                  0.972,                0.98574,                0.87702,                 0.2433,                0.50866,                0.58874,             0.00030714,             0.00030714,             0.00030714
                    184,                0.22109,                0.20911,                0.89583,                 0.9797,                0.97111,                0.98842,                0.86985,                0.23737,                0.47063,                0.58097,              0.0003046,              0.0003046,              0.0003046
                    185,                0.20692,                0.20067,                0.88542,                0.97544,                0.96974,                0.98836,                0.86386,                0.23903,                0.46609,                0.58696,             0.00030206,             0.00030206,             0.00030206
                    186,                0.20871,                0.19863,                0.89581,                0.94712,                0.97848,                0.99098,                0.87962,                0.22702,                0.45928,                0.58383,             0.00029953,             0.00029953,             0.00029953
                    187,                  0.217,                0.19941,                0.88755,                0.95317,                0.96965,                0.98699,                0.86308,                0.24417,                 0.4867,                 0.5885,             0.00029699,             0.00029699,             0.00029699
                    188,                 0.2101,                0.19963,                0.88928,                0.95858,                0.97603,                0.98452,                 0.8474,                0.25571,                0.51093,                0.59476,             0.00029445,             0.00029445,             0.00029445
                    189,                0.20436,                0.19492,                0.88667,                0.96269,                 0.9638,                0.98463,                0.84532,                0.24843,                0.54382,                0.59633,             0.00029191,             0.00029191,             0.00029191
                    190,                0.20451,                0.19449,                0.88298,                0.96596,                0.93375,                0.98115,                0.85413,                0.25909,                0.56832,                0.60522,             0.00028937,             0.00028937,             0.00028937
                    191,                0.20619,                0.19803,                0.89007,                0.94106,                0.94695,                0.98577,                0.84676,                0.24915,                0.51113,                0.59973,             0.00028684,             0.00028684,             0.00028684
                    192,                 0.2102,                0.19907,                0.89216,                0.96173,                0.94595,                0.98742,                0.86006,                0.24465,                0.51342,                0.59966,              0.0002843,              0.0002843,              0.0002843
                    193,                0.20545,                0.20419,                0.88079,                0.96646,                0.96617,                0.98881,                0.85197,                0.24034,                0.49369,                0.59656,             0.00028176,             0.00028176,             0.00028176
                    194,                 0.1976,                0.19959,                0.88964,                0.96012,                0.97293,                 0.9886,                0.85092,                0.25969,                0.51864,                 0.6096,             0.00027922,             0.00027922,             0.00027922
                    195,                0.20328,                0.19494,                 0.8833,                0.94597,                0.97506,                 0.9874,                0.85917,                0.24594,                0.50835,                0.60163,             0.00027669,             0.00027669,             0.00027669
                    196,                0.19983,                 0.1966,                0.88907,                0.95834,                0.97373,                0.98694,                0.87826,                0.24186,                0.50012,                0.59014,             0.00027415,             0.00027415,             0.00027415
                    197,                0.21518,                0.20075,                0.89673,                0.95746,                0.97802,                0.98685,                0.87139,                 0.2446,                0.50304,                0.59443,             0.00027161,             0.00027161,             0.00027161
                    198,                0.20332,                0.20058,                0.88271,                0.96948,                0.97545,                0.98774,                 0.8675,                0.26583,                0.49704,                0.60856,             0.00026907,             0.00026907,             0.00026907
                    199,                0.20604,                  0.195,                0.88944,                 0.9786,                0.96311,                0.98497,                0.87793,                0.25512,                0.47978,                0.60655,             0.00026654,             0.00026654,             0.00026654
                    200,                0.19018,                  0.183,                0.88026,                 0.9828,                0.96181,                0.98615,                0.86877,                0.25815,                0.48647,                0.61356,               0.000264,               0.000264,               0.000264
                    201,                0.19232,                0.19083,                0.88406,                0.95151,                0.97317,                0.99026,                0.88067,                0.26506,                0.52751,                0.62005,             0.00026146,             0.00026146,             0.00026146
                    202,                0.20484,                0.19446,                0.89258,                0.96992,                0.96671,                0.99028,                0.88138,                0.26151,                0.49982,                0.62083,             0.00025892,             0.00025892,             0.00025892
                    203,                0.20193,                0.19808,                0.88809,                0.96055,                0.97884,                0.99032,                0.87434,                0.24301,                0.48822,                 0.6054,             0.00025638,             0.00025638,             0.00025638
                    204,                0.20655,                0.20071,                0.89591,                 0.9612,                0.98515,                0.99101,                 0.8997,                0.24001,                0.46507,                0.59018,             0.00025385,             0.00025385,             0.00025385
                    205,                0.19738,                0.19447,                0.88461,                0.96541,                0.96952,                0.98597,                0.89384,                 0.2396,                0.49087,                0.58969,             0.00025131,             0.00025131,             0.00025131
                    206,                0.19505,                0.18716,                0.89215,                0.96763,                0.94689,                 0.9895,                 0.8799,                0.23649,                0.48177,                0.58907,             0.00024877,             0.00024877,             0.00024877
                    207,                0.19608,                0.19356,                0.87613,                0.96508,                0.94425,                0.98835,                0.88218,                0.23262,                0.49815,                  0.588,             0.00024623,             0.00024623,             0.00024623
                    208,                0.19177,                 0.1859,                 0.8841,                0.95255,                0.96999,                0.98917,                 0.8795,                0.23229,                0.49191,                0.58097,              0.0002437,              0.0002437,              0.0002437
                    209,                0.20354,                0.20088,                0.88594,                0.97149,                0.96368,                0.98958,                 0.8865,                0.22178,                0.48101,                 0.5787,             0.00024116,             0.00024116,             0.00024116
                    210,                0.20999,                0.19652,                0.89031,                0.95782,                0.98547,                0.98824,                0.86867,                0.22471,                0.47642,                0.58432,             0.00023862,             0.00023862,             0.00023862
                    211,                0.18325,                0.17784,                0.88671,                0.97244,                0.93612,                0.98824,                0.88037,                0.22209,                0.49727,                0.58295,             0.00023608,             0.00023608,             0.00023608
                    212,                0.20106,                0.19105,                0.89683,                0.97179,                0.93581,                 0.9888,                0.87732,                0.21881,                 0.5074,                0.57927,             0.00023355,             0.00023355,             0.00023355
                    213,                 0.2013,                0.19337,                0.88666,                0.97003,                0.93866,                0.98926,                0.87424,                0.23065,                0.48932,                0.57962,             0.00023101,             0.00023101,             0.00023101
                    214,                0.19151,                0.18617,                0.87792,                0.97518,                0.95442,                 0.9894,                0.86759,                0.22273,                0.46924,                0.57779,             0.00022847,             0.00022847,             0.00022847
                    215,                0.20039,                0.19711,                0.88894,                 0.9627,                0.97488,                0.98893,                0.88162,                0.22366,                0.47534,                0.58207,             0.00022593,             0.00022593,             0.00022593
                    216,                0.19171,                0.18865,                0.88632,                0.97163,                0.94824,                0.98867,                0.87759,                0.22693,                0.50692,                0.58593,             0.00022339,             0.00022339,             0.00022339
                    217,                0.18671,                0.18521,                0.87822,                0.94606,                0.98073,                0.98846,                0.87393,                0.21866,                0.50589,                0.58077,             0.00022086,             0.00022086,             0.00022086
                    218,                   0.19,                0.18462,                0.88387,                0.95298,                0.97374,                 0.9874,                0.87127,                0.22665,                0.49343,                0.58195,             0.00021832,             0.00021832,             0.00021832
                    219,                0.18927,                0.18497,                0.88369,                0.95544,                 0.9672,                0.98614,                0.86653,                0.21957,                 0.4894,                0.58267,             0.00021578,             0.00021578,             0.00021578
                    220,                0.18629,                0.17907,                0.87774,                0.95757,                0.96542,                0.98679,                0.87153,                0.23364,                0.49737,                0.59033,             0.00021324,             0.00021324,             0.00021324
                    221,                0.18258,                0.17566,                0.87792,                0.97377,                0.95209,                0.98583,                0.85826,                0.26238,                0.54188,                0.60909,             0.00021071,             0.00021071,             0.00021071
                    222,                0.19366,                 0.1833,                0.88831,                0.96004,                0.94909,                0.98509,                0.86596,                 0.2581,                 0.5292,                0.60282,             0.00020817,             0.00020817,             0.00020817
                    223,                0.18783,                0.18656,                0.88742,                0.97143,                 0.9349,                0.98527,                0.87511,                0.24018,                0.51459,                0.59133,             0.00020563,             0.00020563,             0.00020563
                    224,                0.18657,                0.17826,                 0.8858,                0.96748,                0.94094,                0.98769,                0.88046,                0.23168,                0.50127,                0.58519,             0.00020309,             0.00020309,             0.00020309
                    225,                0.18148,                0.17682,                0.88032,                 0.9588,                0.95255,                0.98741,                0.88337,                0.22825,                0.49054,                0.58401,             0.00020056,             0.00020056,             0.00020056
                    226,                0.18088,                0.16871,                0.88961,                0.97653,                0.96594,                0.98887,                0.88187,                0.22227,                0.46439,                0.58416,             0.00019802,             0.00019802,             0.00019802
                    227,                0.18903,                0.18193,                0.88767,                0.97079,                0.96849,                0.98996,                0.88404,                0.23174,                0.47222,                 0.5838,             0.00019548,             0.00019548,             0.00019548
                    228,                0.18968,                0.18418,                0.87946,                0.96634,                0.96094,                0.98825,                0.87643,                0.22619,                0.49685,                0.58342,             0.00019294,             0.00019294,             0.00019294
                    229,                0.17677,                0.17399,                0.88047,                0.97123,                0.95957,                0.98686,                0.86891,                0.22722,                0.50286,                0.58375,              0.0001904,              0.0001904,              0.0001904
                    230,                0.18418,                0.17578,                0.88796,                0.97264,                0.96269,                0.98705,                0.87389,                0.22411,                0.48053,                0.57857,             0.00018787,             0.00018787,             0.00018787
                    231,                0.18569,                0.18266,                0.88789,                0.96646,                0.97043,                0.98719,                0.87987,                0.21227,                0.46278,                0.57418,             0.00018533,             0.00018533,             0.00018533
                    232,                0.17955,                0.17716,                0.88191,                 0.9676,                0.96508,                 0.9876,                0.87935,                0.22306,                0.47282,                0.58033,             0.00018279,             0.00018279,             0.00018279
                    233,                 0.1842,                0.17893,                0.88281,                0.97746,                 0.9761,                0.99019,                0.88841,                0.22258,                0.47129,                0.58054,             0.00018025,             0.00018025,             0.00018025
                    234,                0.17983,                0.17447,                  0.885,                0.98118,                0.96991,                0.99077,                0.89124,                0.21217,                0.43189,                0.57792,             0.00017772,             0.00017772,             0.00017772
                    235,                0.17863,                0.17266,                0.87747,                0.98136,                  0.973,                0.99119,                0.88776,                0.21268,                0.42039,                0.57505,             0.00017518,             0.00017518,             0.00017518
                    236,                0.18466,                0.17796,                0.88511,                0.98339,                0.96228,                0.98952,                0.88335,                 0.2158,                0.43205,                0.57189,             0.00017264,             0.00017264,             0.00017264
                    237,                 0.1739,                0.17436,                0.87705,                0.98388,                0.96212,                0.98994,                0.86811,                 0.2161,                0.44463,                0.56904,              0.0001701,              0.0001701,              0.0001701
                    238,                0.18515,                0.17559,                0.88063,                0.97545,                0.96714,                0.98905,                0.88068,                0.20793,                0.43886,                0.56997,             0.00016757,             0.00016757,             0.00016757
                    239,                0.18002,                0.17625,                0.88131,                0.97845,                0.96542,                0.98866,                0.89859,                0.21647,                 0.4475,                0.57251,             0.00016503,             0.00016503,             0.00016503
                    240,                0.18036,                0.17924,                 0.8855,                0.98333,                0.96024,                0.99031,                0.89805,                0.22685,                0.45539,                0.58043,             0.00016249,             0.00016249,             0.00016249
                    241,                0.17805,                0.18085,                0.88002,                0.98047,                0.97598,                 0.9915,                0.89976,                0.21935,                0.45712,                0.57667,             0.00015995,             0.00015995,             0.00015995
                    242,                   0.17,                0.17328,                0.88249,                0.97602,                0.96205,                0.99112,                0.89866,                0.20999,                0.44322,                0.57545,             0.00015741,             0.00015741,             0.00015741
                    243,                0.18397,                0.18776,                0.87979,                0.97599,                 0.9669,                0.99138,                0.90433,                 0.2171,                0.44062,                0.57654,             0.00015488,             0.00015488,             0.00015488
                    244,                0.18129,                0.17744,                0.87357,                0.97453,                0.95698,                0.98987,                0.90536,                0.21462,                0.45317,                0.57479,             0.00015234,             0.00015234,             0.00015234
                    245,                0.17773,                0.17136,                0.87886,                0.96084,                0.97728,                0.98977,                0.89777,                0.21779,                0.44938,                 0.5765,              0.0001498,              0.0001498,              0.0001498
                    246,                0.17043,                 0.1649,                0.87565,                0.97971,                 0.9675,                0.98992,                0.90391,                0.21384,                0.43958,                0.57439,             0.00014726,             0.00014726,             0.00014726
                    247,                0.18721,                 0.1865,                0.88701,                0.97978,                0.97364,                 0.9913,                0.91215,                0.20844,                0.43719,                0.57124,             0.00014473,             0.00014473,             0.00014473
                    248,                0.17536,                0.16807,                0.88095,                 0.9827,                0.96874,                0.99099,                0.91065,                0.20786,                0.42511,                0.57097,             0.00014219,             0.00014219,             0.00014219
                    249,                0.17399,                0.16974,                0.87804,                0.96978,                0.97855,                0.99092,                0.91121,                0.20967,                 0.4311,                0.57381,             0.00013965,             0.00013965,             0.00013965
                    250,                0.16956,                0.16808,                0.87619,                0.96939,                0.95323,                0.99006,                0.90627,                0.20974,                0.44068,                0.57258,             0.00013711,             0.00013711,             0.00013711
                    251,                 0.1672,                0.16736,                0.87351,                0.96486,                0.94997,                0.98986,                0.90239,                 0.2115,                0.43464,                  0.574,             0.00013457,             0.00013457,             0.00013457
                    252,                0.15906,                0.16139,                0.87238,                0.97516,                0.95105,                0.98935,                0.89517,                0.21834,                0.44923,                0.57358,             0.00013204,             0.00013204,             0.00013204
                    253,                0.17378,                 0.1746,                0.87423,                0.98222,                0.96144,                0.98985,                0.89703,                0.23026,                0.44654,                 0.5861,              0.0001295,              0.0001295,              0.0001295
                    254,                0.16386,                0.17024,                0.87878,                0.97957,                 0.9719,                0.99072,                0.90264,                0.22546,                0.42755,                0.58247,             0.00012696,             0.00012696,             0.00012696
                    255,                0.17021,                0.17088,                0.87908,                0.97648,                0.97294,                0.99071,                0.90529,                0.21339,                0.40755,                0.57425,             0.00012442,             0.00012442,             0.00012442
                    256,                0.17498,                0.17218,                0.88401,                0.97092,                0.97498,                0.99079,                0.90371,                0.22245,                0.41868,                0.58064,             0.00012189,             0.00012189,             0.00012189
                    257,                0.17747,                0.16909,                0.88231,                0.97826,                0.97261,                0.99075,                0.90109,                0.21716,                0.43768,                0.57979,             0.00011935,             0.00011935,             0.00011935
                    258,                0.16515,                0.16875,                0.87461,                0.96517,                0.97947,                0.99053,                0.89315,                0.21952,                0.44534,                0.58394,             0.00011681,             0.00011681,             0.00011681
                    259,                0.16487,                0.16291,                 0.8759,                0.98463,                0.95926,                0.99012,                0.89178,                0.21659,                0.45235,                0.58732,             0.00011427,             0.00011427,             0.00011427
                    260,                0.16688,                0.17411,                0.88081,                 0.9817,                0.95982,                   0.99,                0.89472,                0.21356,                0.43806,                0.58147,             0.00011174,             0.00011174,             0.00011174
                    261,                0.16396,                0.16772,                0.87887,                0.98283,                0.95451,                0.98938,                0.89376,                0.21315,                0.43726,                0.58044,              0.0001092,              0.0001092,              0.0001092
                    262,                0.16629,                0.16374,                0.87924,                0.98519,                0.95359,                0.98963,                0.89746,                0.21438,                0.41197,                0.57898,             0.00010666,             0.00010666,             0.00010666
                    263,                0.16948,                0.16822,                0.88049,                0.98676,                0.95204,                0.99016,                0.89727,                0.21639,                0.42591,                0.58259,             0.00010412,             0.00010412,             0.00010412
                    264,                0.16537,                 0.1709,                0.87598,                0.97275,                0.96899,                0.99026,                0.90579,                0.21742,                0.41735,                0.58197,             0.00010158,             0.00010158,             0.00010158
                    265,                0.16184,                0.16044,                0.87263,                0.98435,                0.95565,                 0.9894,                0.90289,                 0.2166,                0.42392,                 0.5816,             9.9047e-05,             9.9047e-05,             9.9047e-05
                    266,                0.16539,                0.16978,                0.87934,                0.98635,                0.95329,                0.98906,                 0.9089,                0.20962,                0.42232,                0.57787,              9.651e-05,              9.651e-05,              9.651e-05
                    267,                0.16968,                0.16804,                0.87793,                0.98069,                0.96003,                0.98924,                0.89443,                0.21689,                0.44021,                0.57913,             9.3972e-05,             9.3972e-05,             9.3972e-05
                    268,                0.16638,                0.16486,                0.87548,                0.97844,                0.96981,                0.99015,                0.90755,                0.22055,                0.44125,                0.58248,             9.1434e-05,             9.1434e-05,             9.1434e-05
                    269,                0.16362,                 0.1651,                0.87341,                0.96907,                0.97787,                 0.9905,                0.91669,                0.21526,                0.44174,                0.58084,             8.8896e-05,             8.8896e-05,             8.8896e-05
                    270,                0.16319,                0.16193,                0.87339,                0.97272,                0.97436,                0.99031,                0.89823,                0.21494,                0.44714,                0.57938,             8.6359e-05,             8.6359e-05,             8.6359e-05
                    271,                  0.157,                0.15271,                0.86761,                0.97454,                 0.9704,                0.99036,                0.89904,                0.21576,                0.44248,                0.57924,             8.3821e-05,             8.3821e-05,             8.3821e-05
                    272,                0.16116,                0.16212,                0.87621,                 0.9708,                0.97178,                0.98958,                0.89513,                0.21484,                0.42671,                 0.5773,             8.1283e-05,             8.1283e-05,             8.1283e-05
                    273,                0.17043,                0.17098,                0.88456,                0.98356,                0.96109,                0.98969,                0.89904,                0.21843,                0.42085,                0.57893,             7.8746e-05,             7.8746e-05,             7.8746e-05
                    274,                0.15976,                 0.1648,                0.87948,                0.97527,                0.96627,                 0.9896,                 0.8935,                0.22206,                0.42959,                 0.5838,             7.6208e-05,             7.6208e-05,             7.6208e-05
                    275,                0.16349,                0.16095,                0.88164,                0.97493,                0.97001,                0.98971,                0.90051,                0.21927,                0.44741,                 0.5808,              7.367e-05,              7.367e-05,              7.367e-05
                    276,                0.15643,                0.16243,                0.87296,                0.97976,                0.96794,                0.98985,                0.89851,                0.21148,                0.44162,                0.57759,             7.1133e-05,             7.1133e-05,             7.1133e-05
                    277,                 0.1637,                0.16249,                0.87666,                0.97722,                0.97138,                0.99007,                0.89918,                0.21039,                0.43538,                  0.578,             6.8595e-05,             6.8595e-05,             6.8595e-05
                    278,                0.16169,                0.15628,                0.87209,                0.97541,                0.97123,                0.99028,                0.90642,                 0.2185,                 0.4375,                0.58227,             6.6057e-05,             6.6057e-05,             6.6057e-05
                    279,                0.15985,                0.15933,                0.88227,                0.97584,                0.96983,                0.99036,                 0.9084,                0.21756,                0.44984,                0.58342,             6.3519e-05,             6.3519e-05,             6.3519e-05
                    280,                0.15667,                0.16553,                0.87201,                0.96921,                0.97064,                0.99002,                0.90092,                0.21566,                0.45607,                0.57929,             6.0982e-05,             6.0982e-05,             6.0982e-05
                    281,                0.15856,                0.15346,                0.87459,                0.98121,                0.95877,                 0.9898,                0.90496,                0.21468,                0.46391,                0.57763,             5.8444e-05,             5.8444e-05,             5.8444e-05
                    282,                0.14723,                 0.1562,                0.87054,                0.97307,                0.96694,                0.98977,                0.89511,                0.21326,                0.46735,                0.57879,             5.5906e-05,             5.5906e-05,             5.5906e-05
                    283,                0.15118,                0.15196,                0.87358,                0.98238,                0.95642,                0.98977,                0.90088,                0.21212,                0.45977,                0.58043,             5.3369e-05,             5.3369e-05,             5.3369e-05
                    284,                0.15574,                0.15508,                0.87275,                0.98308,                0.95513,                0.99038,                0.90523,                0.21091,                0.46067,                0.57965,             5.0831e-05,             5.0831e-05,             5.0831e-05
                    285,                0.14837,                0.14922,                0.87061,                0.96796,                0.97124,                0.99095,                0.91004,                 0.2073,                0.44663,                0.57767,             4.8293e-05,             4.8293e-05,             4.8293e-05
                    286,                0.15429,                0.15913,                0.87026,                0.96781,                 0.9691,                0.99054,                0.90746,                0.21012,                0.45954,                0.57809,             4.5756e-05,             4.5756e-05,             4.5756e-05
                    287,                0.15558,                0.15802,                0.87131,                0.98145,                0.95539,                0.99024,                0.91391,                0.21327,                0.46472,                0.58005,             4.3218e-05,             4.3218e-05,             4.3218e-05
                    288,                0.15693,                0.15745,                 0.8685,                0.96182,                0.97924,                0.99016,                0.92366,                0.21333,                0.45952,                0.57973,              4.068e-05,              4.068e-05,              4.068e-05
                    289,                0.15415,                 0.1544,                0.87173,                0.96137,                0.98237,                0.99004,                0.91963,                0.20951,                 0.4637,                0.57966,             3.8142e-05,             3.8142e-05,             3.8142e-05
                    290,                0.15667,                 0.1584,                0.87703,                0.96356,                0.97804,                 0.9901,                0.90169,                 0.2173,                0.46668,                0.58174,             3.5605e-05,             3.5605e-05,             3.5605e-05
                    291,                0.15748,                0.20168,                0.86359,                0.96488,                0.97402,                0.99007,                 0.9056,                0.21605,                0.45174,                0.58327,             3.3067e-05,             3.3067e-05,             3.3067e-05
                    292,                0.12812,                 0.1419,                0.83508,                0.97005,                0.97056,                0.99008,                0.91807,                0.22157,                0.43119,                0.58793,             3.0529e-05,             3.0529e-05,             3.0529e-05
                    293,                0.12492,                0.13402,                0.82926,                0.96127,                0.97839,                0.98978,                0.87567,                0.21986,                0.42001,                0.58771,             2.7992e-05,             2.7992e-05,             2.7992e-05
                    294,                0.12475,                0.12964,                0.82297,                 0.9665,                0.97925,                 0.9899,                0.88021,                0.22101,                 0.4207,                0.59098,             2.5454e-05,             2.5454e-05,             2.5454e-05
                    295,                0.12743,                0.12869,                0.84427,                0.97217,                0.97563,                0.98953,                0.87327,                0.21971,                0.42501,                0.58796,             2.2916e-05,             2.2916e-05,             2.2916e-05
                    296,                0.11803,                0.12765,                 0.8291,                0.97473,                0.97065,                0.98941,                0.86873,                0.22386,                0.42077,                0.59208,             2.0379e-05,             2.0379e-05,             2.0379e-05
                    297,                0.11782,                0.12366,                0.82186,                 0.9768,                0.96314,                0.98885,                  0.871,                0.21879,                0.41603,                0.58808,             1.7841e-05,             1.7841e-05,             1.7841e-05
                    298,                0.11666,                0.12553,                0.82537,                0.97622,                0.95872,                0.98886,                0.86827,                0.21623,                0.41777,                0.58619,             1.5303e-05,             1.5303e-05,             1.5303e-05
                    299,                0.11445,                0.11642,                0.81608,                0.97856,                0.96147,                0.98917,                0.87136,                0.21531,                0.42005,                0.58607,             1.2765e-05,             1.2765e-05,             1.2765e-05
                    300,                0.11348,                0.12434,                0.81917,                0.97681,                0.96214,                0.98925,                0.87248,                0.21304,                0.41749,                0.58493,             1.0228e-05,             1.0228e-05,             1.0228e-05
